timestamp, clocks.current.sm [MHz], pstate, utilization.gpu [%]
2026/08/31 18:28:51.055, 210 MHz, P8, 3 %
2026/08/31 18:28:51.086, 210 MHz, P8, 3 %
2026/08/31 18:28:51.118, 210 MHz, P8, 3 %
2026/08/31 18:28:51.148, 210 MHz, P8, 3 %
2026/08/31 18:28:51.178, 210 MHz, P8, 1 %
2026/08/31 18:28:51.208, 210 MHz, P8, 1 %
2026/08/31 18:28:51.238, 210 MHz, P8, 1 %
2026/08/31 18:28:51.268, 210 MHz, P8, 1 %
2026/08/31 18:28:51.298, 210 MHz, P8, 1 %
2026/08/31 18:28:51.329, 210 MHz, P8, 1 %
2026/08/31 18:28:51.360, 210 MHz, P8, 1 %
2026/08/31 18:28:51.392, 210 MHz, P8, 1 %
2026/08/31 18:28:51.424, 210 MHz, P8, 1 %
2026/08/31 18:28:51.455, 210 MHz, P8, 1 %
2026/08/31 18:28:51.487, 210 MHz, P8, 1 %
2026/08/31 18:28:51.517, 210 MHz, P8, 1 %
2026/08/31 18:28:51.547, 210 MHz, P8, 1 %
2026/08/31 18:28:51.577, 210 MHz, P8, 1 %
2026/08/31 18:28:51.607, 210 MHz, P8, 1 %
2026/08/31 18:28:51.637, 210 MHz, P8, 1 %
2026/08/31 18:28:51.667, 210 MHz, P8, 1 %
2026/08/31 18:28:51.698, 210 MHz, P8, 1 %
2026/08/31 18:28:51.729, 210 MHz, P8, 1 %
2026/08/31 18:28:51.761, 210 MHz, P8, 1 %
2026/08/31 18:28:51.792, 210 MHz, P8, 1 %
2026/08/31 18:28:51.823, 210 MHz, P8, 1 %
2026/08/31 18:28:51.854, 210 MHz, P8, 1 %
2026/08/31 18:28:51.886, 210 MHz, P8, 1 %
2026/08/31 18:28:51.916, 210 MHz, P8, 1 %
2026/08/31 18:28:51.946, 210 MHz, P8, 1 %
2026/08/31 18:28:51.978, 210 MHz, P8, 1 %
2026/08/31 18:28:52.009, 210 MHz, P8, 1 %
2026/08/31 18:28:52.040, 210 MHz, P8, 1 %
2026/08/31 18:28:52.072, 210 MHz, P8, 1 %
2026/08/31 18:28:52.102, 210 MHz, P8, 1 %
2026/08/31 18:28:52.132, 210 MHz, P8, 1 %
2026/08/31 18:28:52.165, 210 MHz, P8, 1 %
2026/08/31 18:28:52.197, 210 MHz, P8, 1 %
2026/08/31 18:28:52.227, 210 MHz, P8, 1 %
2026/08/31 18:28:52.259, 210 MHz, P8, 1 %
2026/08/31 18:28:52.291, 210 MHz, P8, 1 %
2026/08/31 18:28:52.321, 210 MHz, P8, 1 %
2026/08/31 18:28:52.352, 210 MHz, P8, 1 %
2026/08/31 18:28:52.382, 210 MHz, P8, 1 %
2026/08/31 18:28:52.414, 210 MHz, P8, 1 %
2026/08/31 18:28:52.444, 210 MHz, P8, 1 %
2026/08/31 18:28:52.476, 210 MHz, P8, 1 %
2026/08/31 18:28:52.507, 210 MHz, P8, 1 %
2026/08/31 18:28:52.538, 210 MHz, P8, 1 %
2026/08/31 18:28:52.570, 210 MHz, P8, 1 %
2026/08/31 18:28:52.601, 210 MHz, P8, 1 %
2026/08/31 18:28:52.631, 210 MHz, P8, 1 %
2026/08/31 18:28:52.662, 210 MHz, P8, 1 %
2026/08/31 18:28:52.694, 210 MHz, P8, 1 %
2026/08/31 18:28:52.725, 210 MHz, P8, 1 %
2026/08/31 18:28:52.757, 210 MHz, P8, 1 %
2026/08/31 18:28:52.787, 210 MHz, P8, 1 %
2026/08/31 18:28:52.818, 210 MHz, P8, 1 %
2026/08/31 18:28:52.849, 210 MHz, P8, 1 %
2026/08/31 18:28:52.881, 210 MHz, P8, 1 %
2026/08/31 18:28:52.912, 210 MHz, P8, 1 %
2026/08/31 18:28:52.943, 210 MHz, P8, 1 %
2026/08/31 18:28:52.975, 210 MHz, P8, 1 %
2026/08/31 18:28:53.006, 210 MHz, P8, 1 %
2026/08/31 18:28:53.038, 210 MHz, P8, 1 %
2026/08/31 18:28:53.069, 210 MHz, P8, 1 %
2026/08/31 18:28:53.099, 210 MHz, P8, 1 %
2026/08/31 18:28:53.130, 210 MHz, P8, 1 %
2026/08/31 18:28:53.160, 210 MHz, P8, 1 %
2026/08/31 18:28:53.190, 210 MHz, P8, 1 %
2026/08/31 18:28:53.220, 210 MHz, P8, 1 %
2026/08/31 18:28:53.251, 210 MHz, P8, 1 %
2026/08/31 18:28:53.283, 210 MHz, P8, 1 %
2026/08/31 18:28:53.314, 210 MHz, P8, 1 %
2026/08/31 18:28:53.345, 210 MHz, P8, 1 %
2026/08/31 18:28:53.377, 210 MHz, P8, 1 %
2026/08/31 18:28:53.408, 210 MHz, P8, 1 %
2026/08/31 18:28:53.439, 210 MHz, P8, 1 %
2026/08/31 18:28:53.469, 210 MHz, P8, 1 %
2026/08/31 18:28:53.499, 210 MHz, P8, 1 %
2026/08/31 18:28:53.529, 210 MHz, P8, 1 %
2026/08/31 18:28:53.561, 210 MHz, P8, 1 %
2026/08/31 18:28:53.592, 210 MHz, P8, 1 %
2026/08/31 18:28:53.623, 210 MHz, P8, 1 %
2026/08/31 18:28:53.653, 210 MHz, P8, 1 %
2026/08/31 18:28:53.683, 210 MHz, P8, 1 %
2026/08/31 18:28:53.713, 210 MHz, P8, 1 %
2026/08/31 18:28:53.743, 210 MHz, P8, 1 %
2026/08/31 18:28:53.775, 210 MHz, P8, 1 %
2026/08/31 18:28:53.808, 210 MHz, P8, 1 %
2026/08/31 18:28:53.839, 210 MHz, P8, 1 %
2026/08/31 18:28:53.869, 210 MHz, P8, 1 %
2026/08/31 18:28:53.899, 210 MHz, P8, 1 %
2026/08/31 18:28:53.930, 210 MHz, P8, 1 %
2026/08/31 18:28:53.962, 210 MHz, P8, 1 %
2026/08/31 18:28:53.993, 210 MHz, P8, 1 %
2026/08/31 18:28:54.023, 210 MHz, P8, 1 %
2026/08/31 18:28:54.053, 210 MHz, P8, 1 %
2026/08/31 18:28:54.083, 210 MHz, P8, 1 %
2026/08/31 18:28:54.113, 210 MHz, P8, 1 %
2026/08/31 18:28:54.143, 210 MHz, P8, 1 %
2026/08/31 18:28:54.175, 210 MHz, P8, 1 %
2026/08/31 18:28:54.206, 210 MHz, P8, 1 %
2026/08/31 18:28:54.237, 210 MHz, P8, 1 %
2026/08/31 18:28:54.269, 210 MHz, P8, 1 %
2026/08/31 18:28:54.301, 210 MHz, P8, 1 %
2026/08/31 18:28:54.332, 210 MHz, P8, 1 %
2026/08/31 18:28:54.362, 210 MHz, P8, 1 %
2026/08/31 18:28:54.392, 210 MHz, P8, 1 %
2026/08/31 18:28:54.422, 210 MHz, P8, 1 %
2026/08/31 18:28:54.454, 210 MHz, P8, 1 %
2026/08/31 18:28:54.485, 210 MHz, P8, 1 %
2026/08/31 18:28:54.517, 210 MHz, P8, 1 %
2026/08/31 18:28:54.547, 210 MHz, P8, 1 %
2026/08/31 18:28:54.579, 210 MHz, P8, 1 %
2026/08/31 18:28:54.610, 210 MHz, P8, 1 %
2026/08/31 18:28:54.641, 210 MHz, P8, 1 %
2026/08/31 18:28:54.671, 210 MHz, P8, 2 %
2026/08/31 18:28:54.701, 210 MHz, P8, 2 %
2026/08/31 18:28:54.732, 210 MHz, P8, 2 %
2026/08/31 18:28:54.763, 210 MHz, P8, 2 %
2026/08/31 18:28:54.794, 210 MHz, P8, 2 %
2026/08/31 18:28:54.824, 210 MHz, P8, 2 %
2026/08/31 18:28:54.856, 210 MHz, P8, 2 %
2026/08/31 18:28:54.888, 210 MHz, P8, 2 %
2026/08/31 18:28:54.918, 210 MHz, P8, 2 %
2026/08/31 18:28:54.949, 210 MHz, P8, 2 %
2026/08/31 18:28:54.979, 210 MHz, P8, 2 %
2026/08/31 18:28:55.009, 210 MHz, P8, 2 %
2026/08/31 18:28:55.040, 210 MHz, P8, 2 %
2026/08/31 18:28:55.072, 210 MHz, P8, 2 %
2026/08/31 18:28:55.103, 210 MHz, P8, 2 %
2026/08/31 18:28:55.135, 210 MHz, P8, 2 %
2026/08/31 18:28:55.166, 210 MHz, P8, 1 %
2026/08/31 18:28:55.196, 210 MHz, P8, 1 %
2026/08/31 18:28:55.226, 210 MHz, P8, 1 %
2026/08/31 18:28:55.257, 210 MHz, P8, 1 %
2026/08/31 18:28:55.287, 210 MHz, P8, 1 %
2026/08/31 18:28:55.317, 210 MHz, P8, 1 %
2026/08/31 18:28:55.348, 210 MHz, P8, 1 %
2026/08/31 18:28:55.378, 210 MHz, P8, 1 %
2026/08/31 18:28:55.410, 210 MHz, P8, 1 %
2026/08/31 18:28:55.441, 210 MHz, P8, 1 %
2026/08/31 18:28:55.471, 210 MHz, P8, 1 %
2026/08/31 18:28:55.501, 210 MHz, P8, 1 %
2026/08/31 18:28:55.532, 210 MHz, P8, 1 %
2026/08/31 18:28:55.562, 210 MHz, P8, 1 %
2026/08/31 18:28:55.592, 210 MHz, P8, 1 %
2026/08/31 18:28:55.623, 210 MHz, P8, 1 %
2026/08/31 18:28:55.653, 210 MHz, P8, 1 %
2026/08/31 18:28:55.683, 210 MHz, P8, 1 %
2026/08/31 18:28:55.713, 210 MHz, P8, 1 %
2026/08/31 18:28:55.744, 210 MHz, P8, 1 %
2026/08/31 18:28:55.775, 210 MHz, P8, 1 %
2026/08/31 18:28:55.807, 210 MHz, P8, 1 %
2026/08/31 18:28:55.838, 210 MHz, P8, 1 %
2026/08/31 18:28:55.869, 210 MHz, P8, 1 %
2026/08/31 18:28:55.901, 210 MHz, P8, 1 %
2026/08/31 18:28:55.932, 210 MHz, P8, 1 %
2026/08/31 18:28:55.962, 210 MHz, P8, 1 %
2026/08/31 18:28:55.992, 210 MHz, P8, 1 %
2026/08/31 18:28:56.023, 210 MHz, P8, 1 %
2026/08/31 18:28:56.055, 210 MHz, P8, 1 %
2026/08/31 18:28:56.087, 210 MHz, P8, 1 %
2026/08/31 18:28:56.117, 210 MHz, P8, 1 %
2026/08/31 18:28:56.149, 210 MHz, P8, 1 %
2026/08/31 18:28:56.179, 210 MHz, P8, 5 %
2026/08/31 18:28:56.209, 210 MHz, P8, 5 %
2026/08/31 18:28:56.239, 210 MHz, P8, 5 %
2026/08/31 18:28:56.271, 210 MHz, P8, 5 %
2026/08/31 18:28:56.303, 210 MHz, P8, 5 %
2026/08/31 18:28:56.334, 210 MHz, P8, 5 %
2026/08/31 18:28:56.364, 210 MHz, P8, 5 %
2026/08/31 18:28:56.394, 210 MHz, P8, 5 %
2026/08/31 18:28:56.424, 210 MHz, P8, 5 %
2026/08/31 18:28:56.455, 210 MHz, P8, 5 %
2026/08/31 18:28:56.485, 210 MHz, P8, 5 %
2026/08/31 18:28:56.515, 210 MHz, P8, 5 %
2026/08/31 18:28:56.545, 210 MHz, P8, 5 %
2026/08/31 18:28:56.575, 210 MHz, P8, 5 %
2026/08/31 18:28:56.605, 210 MHz, P8, 5 %
2026/08/31 18:28:56.636, 210 MHz, P8, 5 %
2026/08/31 18:28:56.668, 210 MHz, P8, 2 %
2026/08/31 18:28:56.698, 210 MHz, P8, 2 %
2026/08/31 18:28:56.729, 210 MHz, P8, 2 %
2026/08/31 18:28:56.759, 210 MHz, P8, 2 %
2026/08/31 18:28:56.789, 210 MHz, P8, 2 %
2026/08/31 18:28:56.819, 210 MHz, P8, 2 %
2026/08/31 18:28:56.849, 210 MHz, P8, 2 %
2026/08/31 18:28:56.880, 210 MHz, P8, 2 %
2026/08/31 18:28:56.911, 210 MHz, P8, 2 %
2026/08/31 18:28:56.942, 210 MHz, P8, 2 %
2026/08/31 18:28:56.974, 210 MHz, P8, 2 %
2026/08/31 18:28:57.005, 210 MHz, P8, 2 %
2026/08/31 18:28:57.036, 210 MHz, P8, 2 %
2026/08/31 18:28:57.067, 210 MHz, P8, 2 %
2026/08/31 18:28:57.099, 210 MHz, P8, 2 %
2026/08/31 18:28:57.130, 210 MHz, P8, 2 %
2026/08/31 18:28:57.162, 210 MHz, P8, 2 %
2026/08/31 18:28:57.194, 210 MHz, P8, 1 %
2026/08/31 18:28:57.224, 210 MHz, P8, 1 %
2026/08/31 18:28:57.256, 210 MHz, P8, 1 %
2026/08/31 18:28:57.287, 210 MHz, P8, 1 %
2026/08/31 18:28:57.319, 210 MHz, P8, 1 %
2026/08/31 18:28:57.350, 210 MHz, P8, 1 %
2026/08/31 18:28:57.381, 210 MHz, P8, 1 %
2026/08/31 18:28:57.411, 210 MHz, P8, 1 %
2026/08/31 18:28:57.442, 210 MHz, P8, 1 %
2026/08/31 18:28:57.473, 210 MHz, P8, 1 %
2026/08/31 18:28:57.504, 210 MHz, P8, 1 %
2026/08/31 18:28:57.534, 210 MHz, P8, 1 %
2026/08/31 18:28:57.565, 210 MHz, P8, 1 %
2026/08/31 18:28:57.596, 210 MHz, P8, 1 %
2026/08/31 18:28:57.627, 210 MHz, P8, 1 %
2026/08/31 18:28:57.659, 210 MHz, P8, 1 %
2026/08/31 18:28:57.690, 210 MHz, P8, 1 %
2026/08/31 18:28:57.721, 210 MHz, P8, 1 %
2026/08/31 18:28:57.752, 210 MHz, P8, 1 %
2026/08/31 18:28:57.783, 210 MHz, P8, 1 %
2026/08/31 18:28:57.813, 210 MHz, P8, 1 %
2026/08/31 18:28:57.844, 210 MHz, P8, 1 %
2026/08/31 18:28:57.875, 210 MHz, P8, 1 %
2026/08/31 18:28:57.906, 210 MHz, P8, 1 %
2026/08/31 18:28:57.938, 210 MHz, P8, 1 %
2026/08/31 18:28:57.968, 210 MHz, P8, 1 %
2026/08/31 18:28:58.000, 210 MHz, P8, 1 %
2026/08/31 18:28:58.031, 210 MHz, P8, 1 %
2026/08/31 18:28:58.063, 210 MHz, P8, 1 %
2026/08/31 18:28:58.093, 210 MHz, P8, 1 %
2026/08/31 18:28:58.126, 210 MHz, P8, 1 %
2026/08/31 18:28:58.156, 210 MHz, P8, 1 %
2026/08/31 18:28:58.188, 210 MHz, P8, 1 %
2026/08/31 18:28:58.218, 210 MHz, P8, 1 %
2026/08/31 18:28:58.249, 210 MHz, P8, 1 %
2026/08/31 18:28:58.280, 210 MHz, P8, 1 %
2026/08/31 18:28:58.311, 210 MHz, P8, 1 %
2026/08/31 18:28:58.342, 210 MHz, P8, 1 %
2026/08/31 18:28:58.373, 210 MHz, P8, 1 %
2026/08/31 18:28:58.405, 210 MHz, P8, 1 %
2026/08/31 18:28:58.436, 210 MHz, P8, 1 %
2026/08/31 18:28:58.468, 210 MHz, P8, 1 %
2026/08/31 18:28:58.499, 210 MHz, P8, 1 %
2026/08/31 18:28:58.531, 210 MHz, P8, 1 %
2026/08/31 18:28:58.563, 210 MHz, P8, 1 %
2026/08/31 18:28:58.594, 210 MHz, P8, 1 %
2026/08/31 18:28:58.624, 210 MHz, P8, 1 %
2026/08/31 18:28:58.654, 210 MHz, P8, 1 %
2026/08/31 18:28:58.684, 210 MHz, P8, 2 %
2026/08/31 18:28:58.715, 210 MHz, P8, 2 %
2026/08/31 18:28:58.745, 210 MHz, P8, 2 %
2026/08/31 18:28:58.777, 210 MHz, P8, 2 %
2026/08/31 18:28:58.808, 210 MHz, P8, 2 %
2026/08/31 18:28:58.840, 210 MHz, P8, 2 %
2026/08/31 18:28:58.872, 210 MHz, P8, 2 %
2026/08/31 18:28:58.903, 210 MHz, P8, 2 %
2026/08/31 18:28:58.935, 210 MHz, P8, 2 %
2026/08/31 18:28:58.965, 210 MHz, P8, 2 %
2026/08/31 18:28:58.995, 210 MHz, P8, 2 %
2026/08/31 18:28:59.025, 210 MHz, P8, 2 %
2026/08/31 18:28:59.055, 210 MHz, P8, 2 %
2026/08/31 18:28:59.085, 210 MHz, P8, 2 %
2026/08/31 18:28:59.117, 210 MHz, P8, 2 %
2026/08/31 18:28:59.147, 210 MHz, P8, 2 %
2026/08/31 18:28:59.178, 210 MHz, P8, 1 %
2026/08/31 18:28:59.208, 210 MHz, P8, 1 %
2026/08/31 18:28:59.239, 210 MHz, P8, 1 %
2026/08/31 18:28:59.271, 210 MHz, P8, 1 %
2026/08/31 18:28:59.301, 210 MHz, P8, 1 %
2026/08/31 18:28:59.333, 210 MHz, P8, 1 %
2026/08/31 18:28:59.366, 210 MHz, P8, 1 %
2026/08/31 18:28:59.397, 210 MHz, P8, 1 %
2026/08/31 18:28:59.428, 210 MHz, P8, 1 %
2026/08/31 18:28:59.458, 210 MHz, P8, 1 %
2026/08/31 18:28:59.488, 210 MHz, P8, 1 %
2026/08/31 18:28:59.518, 210 MHz, P8, 1 %
2026/08/31 18:28:59.548, 210 MHz, P8, 1 %
2026/08/31 18:28:59.578, 210 MHz, P8, 1 %
2026/08/31 18:28:59.608, 210 MHz, P8, 1 %
2026/08/31 18:28:59.638, 210 MHz, P8, 1 %
2026/08/31 18:28:59.668, 210 MHz, P8, 20 %
2026/08/31 18:28:59.700, 210 MHz, P8, 20 %
2026/08/31 18:28:59.731, 210 MHz, P8, 20 %
2026/08/31 18:28:59.763, 210 MHz, P8, 20 %
2026/08/31 18:28:59.795, 210 MHz, P8, 20 %
2026/08/31 18:28:59.825, 210 MHz, P8, 20 %
2026/08/31 18:28:59.855, 210 MHz, P8, 20 %
2026/08/31 18:28:59.885, 210 MHz, P8, 20 %
2026/08/31 18:28:59.917, 210 MHz, P8, 20 %
2026/08/31 18:28:59.949, 210 MHz, P8, 20 %
2026/08/31 18:28:59.980, 210 MHz, P8, 20 %
2026/08/31 18:29:00.011, 210 MHz, P8, 20 %
2026/08/31 18:29:00.041, 210 MHz, P8, 20 %
2026/08/31 18:29:00.071, 210 MHz, P8, 20 %
2026/08/31 18:29:00.102, 210 MHz, P8, 20 %
2026/08/31 18:29:00.133, 210 MHz, P8, 20 %
2026/08/31 18:29:00.164, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.194, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.224, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.254, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.284, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.317, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.348, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.379, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.410, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.442, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.473, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.504, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.536, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.568, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.598, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.628, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.660, 1500 MHz, P1, 5 %
2026/08/31 18:29:00.692, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.723, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.753, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.783, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.815, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.846, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.877, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.907, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.937, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.967, 1500 MHz, P1, 0 %
2026/08/31 18:29:00.999, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.029, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.061, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.092, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.122, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.153, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.185, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.216, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.247, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.279, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.311, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.342, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.372, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.402, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.434, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.465, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.497, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.528, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.558, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.588, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.620, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.651, 1500 MHz, P1, 6 %
2026/08/31 18:29:01.682, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.713, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.743, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.773, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.805, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.836, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.868, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.899, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.930, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.960, 1500 MHz, P1, 0 %
2026/08/31 18:29:01.991, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.021, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.051, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.081, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.111, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.142, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.174, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.204, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.234, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.264, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.294, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.325, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.357, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.388, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.418, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.449, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.480, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.510, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.542, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.573, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.603, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.633, 1500 MHz, P1, 0 %
2026/08/31 18:29:02.665, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.695, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.727, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.758, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.789, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.821, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.852, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.882, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.912, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.943, 1500 MHz, P1, 5 %
2026/08/31 18:29:02.973, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.004, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.035, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.066, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.097, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.129, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.161, 1500 MHz, P1, 5 %
2026/08/31 18:29:03.193, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.223, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.254, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.285, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.316, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.347, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.379, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.411, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.442, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.472, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.503, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.535, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.567, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.598, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.629, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.659, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.689, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.721, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.753, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.785, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.815, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.846, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.877, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.909, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.940, 1500 MHz, P1, 0 %
2026/08/31 18:29:03.971, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.002, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.032, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.064, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.095, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.125, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.156, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.187, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.219, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.250, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.281, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.311, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.343, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.373, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.405, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.437, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.467, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.497, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.527, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.557, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.587, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.619, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.649, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.680, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.711, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.741, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.773, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.804, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.834, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.865, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.895, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.925, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.955, 1500 MHz, P1, 0 %
2026/08/31 18:29:04.987, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.019, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.049, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.079, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.109, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.140, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.171, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.202, 1500 MHz, P1, 0 %
2026/08/31 18:29:05.232, 1500 MHz, P1, 0 %
